,id,event,place,country,latitude,longitude,radius,max_hail_diameter,status,datetime
1837,IT_21530,large hail,Rapino ,Italy,42.21,14.18,< 5 km,2 cm,plausibility check passed,2019-04-10 10:45:00
1838,IT_21529,large hail,Tursi ,Italy,40.24,16.47,< 5 km,,report confirmed by reliable source,2019-04-08 13:10:00
1839,IT_21274,large hail,Minori ,Italy,40.65,14.63,< 3 km,,report confirmed by reliable source,2018-11-20 12:30:00
1840,IT_21271,large hail,Ravello ,Italy,40.65,14.61,< 3 km,,report confirmed by reliable source,2018-11-20 12:30:00
1841,IT_21263,large hail,Maiori ,Italy,40.65,14.64,< 3 km,4 cm,report confirmed by reliable source,2018-11-20 12:30:00
1842,IT_21273,large hail,Atrani ,Italy,40.64,14.61,< 3 km,,report confirmed by reliable source,2018-11-20 12:25:00
1843,IT_21272,large hail,Amalfi ,Italy,40.63,14.6,< 3 km,,report confirmed by reliable source,2018-11-20 12:25:00
1844,IT_21270,large hail,Furore ,Italy,40.62,14.55,< 3 km,,report confirmed by reliable source,2018-11-20 12:20:00
1845,IT_21269,large hail,Agerola ,Italy,40.64,14.54,< 3 km,,report confirmed by reliable source,2018-11-20 12:20:00
1846,IT_21262,large hail,Praiano ,Italy,40.61,14.53,< 3 km,4 cm,plausibility check passed,2018-11-20 12:20:00
1847,IT_21074,large hail,Alghero / l'Alguer ,Italy,40.56,8.32,,5 cm,report confirmed by reliable source,2018-10-29 06:40:00
1848,IT_21054,large hail,"Roma, -Municipio V Prenestino ",Italy,41.89,12.56,< 3 km,,plausibility check passed,2018-10-21 18:00:00
1849,IT_21050,large hail,Capena ,Italy,42.14,12.54,< 3 km,3 cm,plausibility check passed,2018-10-21 16:00:00
1850,IT_21001,large hail,Melpignano ,Italy,40.16,18.29,< 3 km,,plausibility check passed,2018-10-07 12:00:00
1851,IT_20983,large hail,Dronero ,Italy,44.46,7.37,< 3 km,,report confirmed by reliable source,2018-10-01 14:00:00
1852,IT_20982,large hail,Garlenda ,Italy,44.03,8.1,< 3 km,,report confirmed by reliable source,2018-10-01 13:00:00
1853,IT_20981,large hail,Casanova Lerrone ,Italy,44.03,8.05,< 3 km,,report confirmed by reliable source,2018-10-01 13:00:00
1854,IT_20980,large hail,Laigueglia ,Italy,43.98,8.16,< 3 km,,report confirmed by reliable source,2018-10-01 13:00:00
1855,IT_20979,large hail,Albenga ,Italy,44.05,8.22,< 3 km,,report confirmed by reliable source,2018-10-01 13:00:00
1856,IT_20978,large hail,Alassio ,Italy,44.01,8.17,< 3 km,10 cm,report confirmed by reliable source,2018-10-01 13:00:00
1857,IT_20965,large hail,Orta Nova ,Italy,41.33,15.71,< 3 km,5 cm,report confirmed by reliable source,2018-09-07 14:40:00
1858,IT_20958,large hail,Carapelle ,Italy,41.37,15.69,,5 cm,report confirmed by reliable source,2018-09-07 14:20:00
1859,IT_20964,large hail,Montappone ,Italy,43.13,13.47,< 1 km,,report confirmed by reliable source,2018-09-07 13:10:00
1860,IT_20955,large hail,Massa Fermana ,Italy,43.15,13.47,< 1 km,5 cm,report confirmed by reliable source,2018-09-07 13:10:00
1861,IT_20956,large hail,Olbia ,Italy,40.92,9.49,,2 cm,report confirmed by reliable source,2018-09-06 15:30:00
1862,IT_20957,large hail,Rimini ,Italy,44.06,12.58,,2 cm,report confirmed by reliable source,2018-09-03 15:35:00
1863,IT_20944,large hail,Silvi Paese ,Italy,42.55,14.1,< 3 km,8 cm,report confirmed by reliable source,2018-09-02 14:40:00
1864,IT_20943,large hail,Pineto ,Italy,42.61,14.07,< 3 km,,report confirmed by reliable source,2018-09-02 14:30:00
1865,IT_20935,large hail,Bivio Campli ,Italy,42.71,13.66,,4 cm,plausibility check passed,2018-09-02 14:07:00
1866,IT_20940,large hail,Pescara ,Italy,42.48,14.14,< 10 km,5 cm,report confirmed by reliable source,2018-09-02 13:30:00
1867,IT_20859,large hail,Escalaplano ,Italy,39.62,9.35,< 10 km,,plausibility check passed,2018-08-14 14:45:00
1868,IT_20766,large hail,Casamassima ,Italy,40.96,16.92,< 3 km,4 cm,report confirmed by reliable source,2018-07-23 11:15:00
1869,IT_20780,large hail,Sannicandro di Bari ,Italy,41.0,16.8,< 3 km,,report confirmed by reliable source,2018-07-23 11:00:00
1870,IT_20779,large hail,Putignano ,Italy,40.85,17.12,< 3 km,,report confirmed by reliable source,2018-07-23 11:00:00
1871,IT_20778,large hail,Turi ,Italy,40.92,17.02,< 3 km,,report confirmed by reliable source,2018-07-23 11:00:00
1872,IT_20777,large hail,Palo del Colle ,Italy,41.06,16.7,< 3 km,,report confirmed by reliable source,2018-07-23 11:00:00
1873,IT_20776,large hail,Adelfia ,Italy,41.0,16.87,< 3 km,2 cm,report confirmed by reliable source,2018-07-23 11:00:00
1874,IT_20767,large hail,Albignasego ,Italy,45.35,11.87,< 3 km,4 cm,report confirmed by reliable source,2018-07-22 19:15:00
1875,IT_20768,large hail,Bonassola ,Italy,44.19,9.58,< 3 km,4 cm,report confirmed by reliable source,2018-07-21 10:35:00
1876,IT_20726,large hail,Moniga del Garda ,Italy,45.53,10.54,,2 cm,plausibility check passed,2018-07-20 22:50:00
1877,IT_20728,large hail,Vimercate ,Italy,45.62,9.37,< 3 km,7 cm,report confirmed by reliable source,2018-07-20 20:00:00
1878,IT_20727,large hail,Limena ,Italy,45.48,11.85,< 3 km,3 cm,report confirmed by reliable source,2018-07-20 14:30:00
1879,IT_20664,large hail,Pesaro ,Italy,43.91,12.9,< 3 km,8 cm,report confirmed by reliable source,2018-07-16 17:05:00
1880,IT_20663,large hail,Fornace Vecchia ,Italy,43.9,12.86,< 1 km,7 cm,report confirmed by reliable source,2018-07-16 17:00:00
1881,IT_20667,large hail,Tavullia ,Italy,43.9,12.76,< 3 km,7 cm,report confirmed by reliable source,2018-07-16 16:45:00
1882,IT_20666,large hail,Gradara ,Italy,43.94,12.77,< 1 km,5 cm,report confirmed by reliable source,2018-07-16 16:45:00
1883,IT_20665,large hail,Gabicce ,Italy,43.96,12.77,< 3 km,5 cm,report confirmed by reliable source,2018-07-16 16:40:00
1884,IT_20709,large hail,Orsara Bormida ,Italy,44.69,8.56,< 3 km,,report confirmed by reliable source,2018-07-16 11:05:00
1885,IT_20669,large hail,Vado Ligure ,Italy,44.27,8.43,< 1 km,2 cm,report confirmed by reliable source,2018-07-16 11:00:00
1886,IT_20679,large hail,Castel d'Ario ,Italy,45.19,10.97,< 3 km,,report confirmed by reliable source,2018-07-16 01:48:00
1887,IT_20677,large hail,Roverbella ,Italy,45.27,10.77,< 1 km,,report confirmed by reliable source,2018-07-16 01:30:00
1888,IT_20678,large hail,Medole ,Italy,45.32,10.51,< 3 km,,report confirmed by reliable source,2018-07-16 01:03:00
1889,IT_20672,large hail,Villanova di Camposampiero ,Italy,45.49,11.97,< 3 km,6 cm,report confirmed by reliable source,2018-07-15 20:10:00
1890,IT_20673,large hail,Arsego ,Italy,45.53,11.87,< 3 km,6 cm,report confirmed by reliable source,2018-07-15 20:00:00
1891,IT_20716,large hail,Mango ,Italy,44.69,8.15,< 3 km,,report confirmed by reliable source,2018-07-15 19:33:00
1892,IT_20715,large hail,Barbaresco ,Italy,44.72,8.08,< 1 km,,report confirmed by reliable source,2018-07-15 19:25:00
1893,IT_20712,large hail,Guarene ,Italy,44.74,8.04,< 3 km,,report confirmed by reliable source,2018-07-15 19:20:00
1894,IT_20714,large hail,Castagnito ,Italy,44.76,8.03,< 3 km,,report confirmed by reliable source,2018-07-15 19:15:00
1895,IT_20713,large hail,Magliano Alfieri ,Italy,44.77,8.07,< 3 km,,report confirmed by reliable source,2018-07-15 19:15:00
1896,IT_20662,large hail,Porretta Terme ,Italy,44.15,10.97,< 3 km,3 cm,report confirmed by reliable source,2018-07-15 15:40:00
1897,IT_20661,large hail,Gaggio Montano ,Italy,44.2,10.93,< 3 km,3 cm,report confirmed by reliable source,2018-07-15 15:30:00
1898,IT_20680,large hail,Vetto ,Italy,44.48,10.34,< 3 km,3 cm,report confirmed by reliable source,2018-07-15 14:20:00
1899,IT_20660,large hail,Romano d'Ezzelino ,Italy,45.8,11.76,,,plausibility check passed,2018-07-14 17:10:00
1900,IT_20658,large hail,San Rocco Castagnaretta ,Italy,44.37,7.52,< 1 km,3 cm,report confirmed by reliable source,2018-07-14 17:03:00
1901,IT_20657,large hail,Borghetto ,Italy,45.21,7.9,,4 cm,report confirmed by reliable source,2018-07-14 14:16:00
1902,IT_20659,large hail,Chivasso ,Italy,45.2,7.89,< 1 km,10 cm,report confirmed by reliable source,2018-07-14 14:15:00
1903,IT_20717,large hail,Cles ,Italy,46.37,11.03,< 3 km,2 cm,report confirmed by reliable source,2018-07-12 17:10:00
1904,IT_20719,large hail,Livo ,Italy,46.41,11.02,< 1 km,2 cm,report confirmed by reliable source,2018-07-12 17:07:00
1905,IT_20718,large hail,Cis ,Italy,46.4,11.0,< 1 km,2 cm,report confirmed by reliable source,2018-07-12 17:05:00
1906,IT_20629,large hail,Candiana ,Italy,45.22,11.99,< 3 km,,report confirmed by reliable source,2018-07-08 19:49:00
1907,IT_20627,large hail,Bovolenta ,Italy,45.27,11.94,< 3 km,,report confirmed by reliable source,2018-07-08 19:43:00
1908,IT_20628,large hail,Terrassa Padovana ,Italy,45.24,11.9,< 3 km,,report confirmed by reliable source,2018-07-08 19:33:00
1909,IT_20618,large hail,Brugine ,Italy,45.3,11.99,,2 cm,report confirmed by reliable source,2018-07-08 19:31:00
1910,IT_20617,large hail,Campolongo Maggiore ,Italy,45.33,12.05,< 3 km,2 cm,report confirmed by reliable source,2018-07-08 19:26:00
1911,IT_20626,large hail,Vigorovea ,Italy,45.32,12.0,< 3 km,,report confirmed by reliable source,2018-07-08 19:20:00
1912,IT_20625,large hail,Sant'Angelo di Piove di Sacco ,Italy,45.35,12.0,< 3 km,,report confirmed by reliable source,2018-07-08 19:20:00
1913,IT_20622,large hail,Fiumicello ,Italy,45.79,13.41,< 1 km,3 cm,report confirmed by reliable source,2018-07-08 17:48:00
1914,IT_20620,large hail,San Canzian d'Isonzo ,Italy,45.8,13.47,,3 cm,report confirmed by reliable source,2018-07-08 17:40:00
1915,IT_20623,large hail,Romans d'Isonzo ,Italy,45.89,13.44,< 1 km,3 cm,report confirmed by reliable source,2018-07-08 17:22:00
1916,IT_20616,large hail,Cormons ,Italy,45.96,13.47,< 1 km,3 cm,report confirmed by reliable source,2018-07-08 17:18:00
1917,IT_20624,large hail,Torviscosa ,Italy,45.82,13.28,< 1 km,3 cm,report confirmed by reliable source,2018-07-08 16:25:00
1918,IT_20621,large hail,Palmanova ,Italy,45.91,13.31,,3 cm,report confirmed by reliable source,2018-07-08 16:15:00
1919,IT_20614,large hail,Urbino ,Italy,43.73,12.64,< 3 km,2 cm,report confirmed by reliable source,2018-07-06 10:30:00
1920,IT_20604,large hail,Caerano di San Marco ,Italy,45.78,12.0,,5 cm,report confirmed by reliable source,2018-07-05 18:00:00
1921,IT_20602,large hail,Asolo ,Italy,45.79,11.91,< 3 km,4 cm,report confirmed by reliable source,2018-07-05 17:40:00
1922,IT_20601,large hail,Pagnano ,Italy,45.8,11.89,< 1 km,4 cm,report confirmed by reliable source,2018-07-05 17:35:00
1923,IT_20600,large hail,Castelcucco ,Italy,45.83,11.88,,4 cm,report confirmed by reliable source,2018-07-05 17:35:00
1924,IT_20729,large hail,Kaltern an der Weinstrasse - Caldaro ,Italy,46.38,11.27,< 3 km,,report confirmed by reliable source,2018-07-05 17:30:00
1925,IT_20610,large hail,Montale ,Italy,44.58,10.91,< 3 km,,report confirmed by reliable source,2018-07-05 13:08:00
1926,IT_20611,large hail,Baggiovara ,Italy,44.61,10.86,< 1 km,,report confirmed by reliable source,2018-07-05 13:04:00
1927,IT_20592,large hail,Formigine ,Italy,44.57,10.85,< 3 km,2 cm,plausibility check passed,2018-07-05 13:00:00
1928,IT_20609,large hail,Corlo ,Italy,44.58,10.83,,,report confirmed by reliable source,2018-07-05 12:57:00
1929,IT_20599,large hail,Salvaterra ,Italy,44.6,10.77,< 3 km,,report confirmed by reliable source,2018-07-05 12:45:00
1930,IT_20590,large hail,Casalgrande ,Italy,44.59,10.73,< 1 km,5 cm,report confirmed by reliable source,2018-07-05 12:44:00
1931,IT_20593,large hail,Chiozza ,Italy,44.6,10.71,< 1 km,3 cm,report confirmed by reliable source,2018-07-05 12:41:00
1932,IT_20598,large hail,Arceto ,Italy,44.62,10.72,< 3 km,3 cm,report confirmed by reliable source,2018-07-05 12:40:00
1933,IT_20589,large hail,Scandiano ,Italy,44.6,10.69,< 1 km,5 cm,report confirmed by reliable source,2018-07-05 12:40:00
1934,IT_20608,large hail,Ponte in Valtellina ,Italy,46.17,9.98,< 1 km,,report confirmed by reliable source,2018-07-05 02:25:00
1935,IT_20606,large hail,Talamona ,Italy,46.14,9.61,< 3 km,,report confirmed by reliable source,2018-07-05 01:50:00
1936,IT_20605,large hail,Chiavenna ,Italy,46.32,9.4,< 3 km,,report confirmed by reliable source,2018-07-05 01:35:00
1937,IT_20607,large hail,Colico ,Italy,46.13,9.38,< 1 km,,report confirmed by reliable source,2018-07-05 01:10:00
1938,IT_20586,large hail,La Loggia ,Italy,44.96,7.67,< 1 km,4 cm,report confirmed by reliable source,2018-07-04 21:50:00
1939,IT_20585,large hail,Moncalieri ,Italy,45.0,7.69,< 3 km,4 cm,report confirmed by reliable source,2018-07-04 21:50:00
1940,IT_20584,large hail,Beinasco ,Italy,45.02,7.58,< 1 km,4 cm,report confirmed by reliable source,2018-07-04 21:45:00
1941,IT_20577,large hail,"Torino, -Santa Rita ",Italy,45.04,7.65,< 1 km,,report confirmed by reliable source,2018-07-04 21:35:00
1942,IT_20578,large hail,Rivoli ,Italy,45.07,7.53,,4 cm,report confirmed by reliable source,2018-07-04 21:15:00
1943,IT_20562,large hail,Pioletto ,Italy,45.5,9.33,,3 cm,report confirmed by reliable source,2018-07-03 17:30:00
1944,IT_20574,large hail,Saronno ,Italy,45.63,9.04,< 3 km,2 cm,report confirmed by reliable source,2018-07-03 17:25:00
1945,IT_20563,large hail,Seggiano ,Italy,45.49,9.32,< 1 km,3 cm,report confirmed by reliable source,2018-07-03 17:25:00
1946,IT_20547,large hail,San Felice sul Panaro ,Italy,44.83,11.14,< 1 km,2 cm,report confirmed by reliable source,2018-06-27 16:38:00
1947,IT_20548,large hail,Finale Emilia ,Italy,44.84,11.29,< 1 km,,report confirmed by reliable source,2018-06-27 16:35:00
1948,IT_20549,large hail,San Martino Spino ,Italy,44.93,11.23,< 1 km,,report confirmed by reliable source,2018-06-27 16:20:00
1949,IT_20543,large hail,Santa Croce ,Italy,44.98,11.24,< 3 km,,report confirmed by reliable source,2018-06-27 16:20:00
1950,IT_20546,large hail,Castelnovo Bariano ,Italy,45.03,11.29,< 1 km,,report confirmed by reliable source,2018-06-27 16:05:00
1951,IT_20545,large hail,Castelmassa ,Italy,45.02,11.31,< 1 km,,report confirmed by reliable source,2018-06-27 16:05:00
1952,IT_20544,large hail,Sermide ,Italy,45.0,11.29,< 1 km,,report confirmed by reliable source,2018-06-27 16:05:00
1953,IT_20535,large hail,Villa Bartolomea ,Italy,45.15,11.35,< 1 km,,report confirmed by reliable source,2018-06-27 15:50:00
1954,IT_20536,large hail,Vigo ,Italy,45.17,11.32,< 1 km,,report confirmed by reliable source,2018-06-27 15:48:00
1955,IT_20537,large hail,Boschi Sant'Anna ,Italy,45.22,11.36,< 1 km,,report confirmed by reliable source,2018-06-27 15:45:00
1956,IT_20534,large hail,Castagnaro ,Italy,45.12,11.41,< 1 km,,report confirmed by reliable source,2018-06-27 15:45:00
1957,IT_20533,large hail,Terrazzo ,Italy,45.17,11.39,< 1 km,,report confirmed by reliable source,2018-06-27 15:40:00
1958,IT_20551,large hail,Vidor ,Italy,45.86,12.04,,3 cm,report confirmed by reliable source,2018-06-27 14:05:00
1959,IT_20538,large hail,Valdobbiadene ,Italy,45.9,12.02,< 3 km,4 cm,report confirmed by reliable source,2018-06-27 14:00:00
1960,IT_20504,large hail,Guagnano ,Italy,40.4,17.95,< 3 km,,report confirmed by reliable source,2018-06-15 06:00:00
1961,IT_20503,large hail,Salice Salentino ,Italy,40.39,17.96,< 3 km,5 cm,report confirmed by reliable source,2018-06-15 06:00:00
1962,IT_20493,large hail,Macerata ,Italy,43.3,13.44,< 3 km,3 cm,report confirmed by reliable source,2018-06-12 13:35:00
1963,IT_20494,large hail,Rosta ,Italy,45.07,7.46,< 1 km,2 cm,report confirmed by reliable source,2018-06-12 12:50:00
1964,IT_20491,large hail,Mas ,Italy,46.16,12.13,< 1 km,5 cm,report confirmed by reliable source,2018-06-12 10:08:00
1965,IT_20489,large hail,Sedico ,Italy,46.11,12.1,< 1 km,4 cm,report confirmed by reliable source,2018-06-12 09:55:00
1966,IT_20488,large hail,Feltre ,Italy,46.02,11.91,< 1 km,6 cm,report confirmed by reliable source,2018-06-12 09:40:00
1967,IT_20490,large hail,Seren del Grappa ,Italy,45.99,11.85,< 1 km,6 cm,report confirmed by reliable source,2018-06-12 09:13:00
1968,IT_20470,large hail,Conegliano ,Italy,45.89,12.29,< 1 km,3 cm,report confirmed by reliable source,2018-06-11 16:10:00
1969,IT_20484,large hail,Parcines / Partschins ,Italy,46.68,11.07,< 1 km,3 cm,plausibility check passed,2018-06-11 15:07:00
1970,IT_20487,large hail,Magreta ,Italy,44.6,10.8,< 3 km,5 cm,report confirmed by reliable source,2018-06-11 13:50:00
1971,IT_20469,large hail,Villalunga ,Italy,44.56,10.77,< 1 km,,report confirmed by reliable source,2018-06-11 13:40:00
1972,IT_20485,large hail,Collegno ,Italy,45.08,7.57,< 3 km,3 cm,plausibility check passed,2018-06-11 09:10:00
1973,IT_20486,large hail,Pinerolo ,Italy,44.88,7.35,< 3 km,6 cm,report confirmed by reliable source,2018-06-11 06:10:00
1974,IT_20461,large hail,Paularo ,Italy,46.53,13.12,< 1 km,2 cm,report confirmed by reliable source,2018-06-05 11:35:00
1975,IT_20453,large hail,Fusignano ,Italy,44.47,11.96,< 3 km,3 cm,report confirmed by reliable source,2018-06-04 15:55:00
1976,IT_20448,large hail,San Giovanni Battista ,Italy,44.91,10.98,< 1 km,3 cm,report confirmed by reliable source,2018-06-04 15:35:00
1977,IT_20447,large hail,Concordia sulla Secchia ,Italy,44.92,10.99,< 1 km,3 cm,report confirmed by reliable source,2018-06-04 15:35:00
1978,IT_20451,large hail,Ascoli Piceno ,Italy,42.85,13.63,< 3 km,3 cm,report confirmed by reliable source,2018-06-04 15:20:00
1979,IT_20443,large hail,Jesi ,Italy,43.53,13.24,,3 cm,report confirmed by reliable source,2018-06-04 13:45:00
1980,IT_20454,large hail,Pontetaro ,Italy,44.83,10.22,,4 cm,report confirmed by reliable source,2018-06-04 12:30:00
1981,IT_20441,large hail,Noceto ,Italy,44.81,10.17,,8 cm,report confirmed by reliable source,2018-06-04 12:30:00
1982,IT_20439,large hail,Padova ,Italy,45.44,11.85,,3 cm,plausibility check passed,2018-05-31 16:49:00
1983,IT_20436,large hail,Trino ,Italy,45.19,8.3,< 3 km,4 cm,report confirmed by reliable source,2018-05-30 14:55:00
1984,IT_20438,large hail,Torino ,Italy,45.08,7.67,< 10 km,2 cm,report confirmed by reliable source,2018-05-30 14:10:00
1985,IT_20435,large hail,Candida ,Italy,40.94,14.87,< 1 km,4 cm,report confirmed by reliable source,2018-05-29 15:15:00
1986,IT_20429,large hail,Chiusa di Pesio ,Italy,44.33,7.67,< 3 km,5 cm,report confirmed by reliable source,2018-05-26 16:55:00
1987,IT_20428,large hail,Boves ,Italy,44.33,7.55,< 3 km,7 cm,report confirmed by reliable source,2018-05-26 16:35:00
1988,IT_20413,large hail,Morra ,Italy,44.5,7.44,< 3 km,10 cm,report confirmed by reliable source,2018-05-13 19:55:00
1989,IT_20412,large hail,Caraglio ,Italy,44.42,7.43,< 3 km,10 cm,report confirmed by reliable source,2018-05-13 19:45:00
1990,IT_20411,large hail,Bernezzo ,Italy,44.39,7.44,< 3 km,10 cm,report confirmed by reliable source,2018-05-13 19:45:00
1991,IT_20405,large hail,Sant'Agata sul Santerno ,Italy,44.44,11.86,< 3 km,2 cm,report confirmed by reliable source,2018-05-13 16:15:00
1992,IT_20404,large hail,Conselice ,Italy,44.51,11.83,< 3 km,2 cm,report confirmed by reliable source,2018-05-13 16:15:00
1993,IT_20403,large hail,Massa Lombarda ,Italy,44.45,11.83,< 3 km,2 cm,report confirmed by reliable source,2018-05-13 16:15:00
1994,IT_20402,large hail,Lugo ,Italy,44.43,11.91,< 3 km,2 cm,report confirmed by reliable source,2018-05-13 16:15:00
1995,IT_20407,large hail,Pila Sant'Andrea ,Italy,44.33,11.91,< 3 km,2 cm,report confirmed by reliable source,2018-05-13 16:10:00
1996,IT_20406,large hail,Granarolo ,Italy,44.36,11.94,< 1 km,2 cm,report confirmed by reliable source,2018-05-13 16:10:00
1997,IT_20399,large hail,Canda ,Italy,45.04,11.51,< 3 km,2 cm,plausibility check passed,2018-05-11 17:00:00
1998,IT_20388,large hail,Nembro ,Italy,45.74,9.75,< 3 km,2 cm,report confirmed by reliable source,2018-05-08 15:40:00
1999,IT_20390,large hail,Pieve di Cadore ,Italy,46.43,12.38,< 3 km,10 cm,report confirmed by reliable source,2018-05-08 12:35:00
2000,IT_20389,large hail,Premeno ,Italy,45.98,8.6,< 1 km,6 cm,report confirmed by reliable source,2018-05-06 19:00:00
2001,IT_20370,large hail,Porto Valtravaglia ,Italy,45.96,8.68,< 1 km,2 cm,report confirmed by reliable source,2018-05-06 18:50:00
2002,IT_20371,large hail,Cremenaga ,Italy,45.99,8.8,< 1 km,2 cm,report confirmed by reliable source,2018-05-06 18:25:00
2003,IT_20377,large hail,Blessagno ,Italy,45.96,9.1,< 1 km,2 cm,report confirmed by reliable source,2018-05-06 17:40:00
2004,IT_20378,large hail,Pian del Tivano ,Italy,45.9,9.21,< 1 km,2 cm,report confirmed by reliable source,2018-05-06 17:20:00
2005,IT_20376,large hail,Abbadia Lariana ,Italy,45.9,9.33,< 1 km,3 cm,report confirmed by reliable source,2018-05-06 16:50:00
2006,IT_20375,large hail,Alberona ,Italy,41.43,15.12,< 3 km,3 cm,report confirmed by reliable source,2018-05-04 17:05:00
2007,IT_20374,large hail,Biccari ,Italy,41.4,15.19,< 3 km,3 cm,report confirmed by reliable source,2018-05-04 16:45:00
2008,IT_20344,large hail,Ziano Piacentino ,Italy,45.0,9.4,< 3 km,2 cm,report confirmed by reliable source,2018-04-12 14:15:00
2009,IT_20343,large hail,Pianello Val Tidone ,Italy,44.95,9.4,< 3 km,2 cm,report confirmed by reliable source,2018-04-12 14:15:00
2010,IT_20342,large hail,Castel San Giovanni ,Italy,45.06,9.43,< 3 km,2 cm,report confirmed by reliable source,2018-04-12 14:15:00
2011,IT_20341,large hail,Borgonovo Val Tidone ,Italy,45.01,9.44,< 3 km,2 cm,report confirmed by reliable source,2018-04-12 14:15:00
2012,IT_20340,large hail,Pavia ,Italy,45.18,9.16,,2 cm,report confirmed by reliable source,2018-04-12 12:45:00
2013,IT_20336,large hail,Grandate ,Italy,45.77,9.06,< 1 km,2 cm,plausibility check passed,2018-03-31 10:10:00
2014,IT_20314,large hail,Strongoli ,Italy,39.27,17.05,,,report confirmed by reliable source,2018-03-25 10:00:00
2015,IT_20302,large hail,Montefoscoli ,Italy,43.58,10.75,,2 cm,report confirmed by reliable source,2018-03-12 01:00:00
2016,IT_20301,large hail,Palaia ,Italy,43.61,10.78,,2 cm,report confirmed by reliable source,2018-03-12 01:00:00
2017,IT_20304,large hail,Lumarzo ,Italy,44.43,9.14,,2 cm,report confirmed by reliable source,2018-03-07 14:00:00
2018,IT_20305,large hail,Castelnuovo di Garfagnana ,Italy,44.12,10.4,,2 cm,report confirmed by reliable source,2018-03-07 06:30:00
2019,IT_20285,large hail,Rosolini ,Italy,36.82,14.95,< 3 km,2 cm,report confirmed by reliable source,2018-02-22 11:45:00
2020,IT_20284,large hail,Pozzallo ,Italy,36.73,14.85,,2 cm,report confirmed by reliable source,2018-02-22 11:20:00
2021,IT_20283,large hail,Maganuco ,Italy,36.72,14.81,,,report confirmed by reliable source,2018-02-22 11:15:00
2022,IT_20282,large hail,Marina Di Modica ,Italy,36.72,14.79,,5 cm,report confirmed by reliable source,2018-02-22 11:15:00
2023,IT_20257,large hail,Palau ,Italy,41.18,9.39,,,report confirmed by reliable source,2018-02-07 04:30:00
2024,IT_20256,large hail,La Maddalena ,Italy,41.22,9.41,,,report confirmed by reliable source,2018-02-07 04:30:00
2025,IT_20253,large hail,Paolo VI ,Italy,40.52,17.27,,,report confirmed by reliable source,2018-02-07 00:25:00
2026,IT_20099,large hail,Biazzo ,Italy,36.98,14.56,,2 cm,report confirmed by reliable source,2017-11-10 06:30:00
2027,IT_20098,large hail,Acate ,Italy,37.02,14.49,,,report confirmed by reliable source,2017-11-10 06:30:00
2028,IT_20088,large hail,Deruta ,Italy,42.98,12.41,,3 cm,report confirmed by reliable source,2017-10-22 15:30:00
2029,IT_20053,large hail,Verona ,Italy,45.43,11.0,< 3 km,2 cm,plausibility check passed,2017-09-01 15:00:00
2030,IT_20045,large hail,Simeri Mare ,Italy,38.87,16.7,,,report confirmed by reliable source,2017-08-29 15:30:00
2031,IT_20044,large hail,Cropani Marina ,Italy,38.92,16.81,,4 cm,report confirmed by reliable source,2017-08-29 15:00:00
2032,IT_20033,large hail,Padenghe sul Garda ,Italy,45.51,10.51,,,report confirmed by reliable source,2017-08-28 18:30:00
2033,IT_20030,large hail,Soiano del Lago ,Italy,45.53,10.51,,,report confirmed by reliable source,2017-08-28 18:25:00
2034,IT_20034,large hail,Manerba del Garda ,Italy,45.55,10.56,,,report confirmed by reliable source,2017-08-28 18:20:00
2035,IT_20031,large hail,Puegnago sul Garda ,Italy,45.57,10.51,,,report confirmed by reliable source,2017-08-28 18:20:00
2036,IT_20032,large hail,San Felice del Benaco ,Italy,45.59,10.55,,,report confirmed by reliable source,2017-08-28 18:10:00
2037,IT_20036,large hail,Marzana ,Italy,45.5,11.02,,4 cm,report confirmed by reliable source,2017-08-28 17:00:00
2038,IT_20035,large hail,Grezzana ,Italy,45.52,11.02,,4 cm,report confirmed by reliable source,2017-08-28 16:55:00
2039,IT_20048,large hail,"Ossenigo, Peri, Fosse ",Italy,45.67,10.9,,5 cm,plausibility check passed,2017-08-28 16:30:00
2040,IT_20043,large hail,Pasiano di Pordenone ,Italy,45.85,12.63,,,report confirmed by reliable source,2017-08-28 16:25:00
2041,IT_20047,large hail,Montecchia di Crosara ,Italy,45.48,11.25,< 1 km,4 cm,plausibility check passed,2017-08-19 19:30:00
2042,IT_20021,large hail,Caprino Veronese ,Italy,45.6,10.79,,,plausibility check passed,2017-08-10 16:30:00
2043,IT_20018,large hail,Sarntal - Bundschen ,Italy,46.64,11.36,< 3 km,3 cm,report confirmed by reliable source,2017-08-10 14:00:00
2044,IT_20015,large hail,Cornedo all'Isarco - Karneid ,Italy,46.49,11.39,,5 cm,report confirmed by reliable source,2017-08-10 14:00:00
2045,IT_20017,large hail,Bronzolo - Branzoll ,Italy,46.4,11.32,< 1 km,5 cm,report confirmed by reliable source,2017-08-10 13:30:00
2046,IT_20019,large hail,Penone ,Italy,46.3,11.2,,4 cm,report confirmed by reliable source,2017-08-10 13:00:00
2047,IT_20016,large hail,Leifers - Steinmannwald ,Italy,46.46,11.34,< 3 km,3 cm,report confirmed by reliable source,2017-08-10 13:00:00
2048,IT_20014,large hail,Kaltern - St. Josef ,Italy,46.41,11.24,< 3 km,3 cm,report confirmed by reliable source,2017-08-10 13:00:00
2049,IT_20013,large hail,Bozen Kohlern ,Italy,46.49,11.37,,3 cm,report confirmed by reliable source,2017-08-10 13:00:00
